customer_id,lead_date,product_searched,gender,nationality,province,dob,booking_date,product_booked,Booking_Price,Discount
19560,2018-01-13,Economy,Female,U.A.E.,Ajman,13/08/1977,2018-01-13,Economy,4000.0,610.0
19561,2018-01-13,Business,Female,South Africa,Abu Dhabi,29/06/1992,,,,
19562,2018-01-13,Economy,Male,Egypt,Dubai,15/06/1979,,,,
19563,2018-01-13,Business,Male,India,Dubai,,,,,
19564,2018-01-13,Business,Male,U.A.E.,Dubai,24/12/1978,,,,
19565,2018-01-13,Business,Male,U.A.E.,Dubai,16/08/1987,,,,
19566,2018-01-13,Business,Female,U.A.E.,Dubai,27/03/1975,,,,
19567,2018-01-13,Business,Male,Pakistan,Sharjah,20/02/1982,,,,
19568,2018-01-13,Economy,Male,India,Dubai,26/04/1985,,,,
19569,2018-01-13,Premium_Economy,Female,China,Dubai,26/03/1973,,,,
19570,2018-01-13,Business,Male,India,Ajman,17/10/1973,2018-01-13,Economy,4000.0,500.0
19571,2018-01-13,Business,Male,U.A.E.,Sharjah,13/03/1936,2018-01-13,Premium_Economy,5000.0,170.0
19572,2018-01-13,Business,Female,India,Ajman,14/11/1981,,,,
19573,2018-01-13,Business,Male,Egypt,Dubai,04/05/1984,2018-01-13,Business,8000.0,610.0
19574,2018-01-13,Premium_Economy,Male,U.A.E.,Umm Al Quwain,08/11/1979,2018-01-13,Business,8000.0,110.0
19575,2018-01-13,Economy,Female,Egypt,Abu Dhabi,18/08/1983,,,,
19576,2018-01-13,Business,Female,U.A.E.,Dubai,03/09/1986,2018-01-13,Premium_Economy,5000.0,360.0
19577,2018-01-13,Premium_Economy,Male,Sri Lanka,Dubai,04/10/1974,,,,
19578,2018-01-13,Premium_Economy,Female,Ukraine,Dubai,04/08/1991,,,,
19579,2018-01-13,Business,Male,Pakistan,Ajman,14/11/1966,,,,
19580,2018-01-13,Business,Male,India,Abu Dhabi,17/06/1991,2018-01-13,Premium_Economy,5000.0,570.0
19581,2018-01-13,Premium_Economy,Male,U.A.E.,Umm Al Quwain,01/03/1988,,,,
19582,2018-01-13,Business,Male,U.A.E.,Abu Dhabi,01/09/1965,,,,
19583,2018-01-14,Economy,Male,Not Known,Dubai,,2018-01-13,Premium_Economy,5000.0,660.0
19584,2018-01-14,Economy,Male,Comoro,Sharjah,12/12/1973,2018-01-13,Business,8000.0,100.0
19585,2018-01-14,Premium_Economy,Male,Yemen,Abu Dhabi,09/07/1975,,,,
19586,2018-01-14,Premium_Economy,Male,India,Abu Dhabi,21/06/1963,2018-01-14,Economy,4000.0,800.0
19587,2018-01-14,Business,Male,U.A.E.,Al-Ain,04/03/1970,,,,
19588,2018-01-14,Business,Male,U.A.E.,Dubai,10/02/1985,2018-01-14,Premium_Economy,5000.0,230.0
19589,2018-01-14,Economy,Male,India,Dubai,28/11/1981,,,,
19590,2018-01-14,Business,Male,U.A.E.,Ras Al Khaimah,19/07/1983,,,,
19591,2018-01-14,Business,Female,Egypt,Dubai,27/04/1984,,,,
19592,2018-01-14,Business,Male,U.A.E.,Sharjah,10/02/1935,,,,
19593,2018-01-14,Economy,Male,U.A.E.,Ajman,04/06/1940,,,,
19594,2018-01-14,Economy,Male,Pakistan,Dubai,09/01/1965,,,,
19595,2018-01-14,Business,Male,Not Known,Fujairah,,,,,
19596,2018-01-14,Business,Male,Egypt,Al-Ain,03/12/1977,2018-01-14,Economy,4000.0,120.0
19597,2018-01-14,Economy,Male,U.A.E.,Dubai,28/08/1957,,,,
19598,2018-01-14,Business,Female,U.A.E.,Sharjah,16/02/1982,,,,
19599,2018-01-14,Economy,Male,India,Ras Al Khaimah,20/07/1983,,,,
19600,2018-01-14,Economy,Male,India,Abu Dhabi,03/05/1984,,,,
19601,2018-01-14,Business,Male,U.A.E.,Fujairah,11/09/1980,,,,
19602,2018-01-14,Premium_Economy,Male,U.A.E.,Abu Dhabi,11/01/1979,,,,
19603,2018-01-14,Economy,Male,USA,Sharjah,05/05/1956,,,,
19604,2018-01-14,Business,Male,India,Abu Dhabi,01/03/1981,,,,
19605,2018-01-14,Business,Male,USA,Abu Dhabi,10/07/1961,,,,
19606,2018-01-14,Business,Male,U.A.E.,Abu Dhabi,23/06/1984,,,,
19607,2018-01-14,Economy,Male,Comoro,Sharjah,05/02/1961,,,,
19608,2018-01-14,Business,Male,India,Dubai,,2018-01-14,Business,8000.0,430.0
19609,2018-01-14,Business,Male,Pakistan,Sharjah,05/04/1964,,,,
19610,2018-01-14,Business,Male,Pakistan,Dubai,19/11/1978,,,,
19611,2018-01-15,Economy,Male,India,Al-Ain,29/09/1970,,,,
19612,2018-01-15,Economy,Female,Egypt,Dubai,30/08/1989,,,,
19613,2018-01-15,Business,Male,U.A.E.,Sharjah,09/09/1945,,,,
19614,2018-01-15,Economy,Male,India,Dubai,27/07/1952,2018-01-15,Economy,4000.0,710.0
19615,2018-01-15,Business,Male,Palestinian,Dubai,05/11/1996,2018-01-15,Business,8000.0,101.0
19616,2018-01-15,Economy,Male,India,Dubai,14/10/1976,,,,
19617,2018-01-15,Premium_Economy,Female,Not Known,Abu Dhabi,,,,,
19618,2018-01-15,Business,Male,Eritrea,Dubai,10/04/1974,,,,
19619,2018-01-15,Business,Male,Yemen,Abu Dhabi,10/02/1984,,,,
19620,2018-01-15,Premium_Economy,Male,India,Abu Dhabi,19/12/1971,,,,
19621,2018-01-15,Economy,Male,Not Known,Dubai,1899-03-17,,,,
19622,2018-01-15,Business,Male,Not Known,Abu Dhabi,,,,,
19623,2018-01-15,Economy,Male,India,Ajman,31/01/1985,,,,
19624,2018-01-15,Premium_Economy,Male,India,Dubai,10/09/1966,,,,
19625,2018-01-15,Economy,Female,France,Sharjah,20/06/1973,,,,
19626,2018-01-15,Business,Male,U.A.E.,Dubai,04/06/1983,,,,
19627,2018-01-15,Business,Female,U.A.E.,Sharjah,10/07/1988,2018-01-15,Economy,4000.0,420.0
19628,2018-01-15,Premium_Economy,Female,India,Ajman,06/02/1977,,,,
19629,2018-01-15,Business,Male,India,Dubai,11/04/1983,2018-01-15,Business,8000.0,870.0
19630,2018-01-15,Economy,Male,Egypt,Abu Dhabi,09/12/1983,,,,
19631,2018-01-15,Economy,Male,Philippines,Al-Ain,13/07/1982,,,,
19632,2018-01-15,Business,Male,United Kingdom,Dubai,25/07/1974,,,,
19633,2018-01-15,Economy,Female,India,Dubai,22/11/1982,,,,
19634,2018-01-16,Economy,Male,U.A.E.,Abu Dhabi,02/03/1971,,,,
19635,2018-01-16,Business,Female,U.A.E.,Dubai,04/06/1990,,,,
19636,2018-01-16,Business,Male,Jordan,Dubai,17/11/1961,,,,
19637,2018-01-16,Economy,Male,U.A.E.,Fujairah,17/04/1977,,,,
19638,2018-01-16,Business,Male,U.A.E.,Dubai,15/01/1989,,,,
19639,2018-01-16,Business,Male,U.A.E.,Abu Dhabi,21/08/1980,,,,
19640,2018-01-16,Business,Male,U.A.E.,Abu Dhabi,06/09/1977,,,,
19641,2018-01-16,Economy,Male,U.A.E.,Ras Al Khaimah,08/09/1966,,,,
19642,2018-01-16,Premium_Economy,Male,U.A.E.,Dubai,17/09/1984,,,,
19643,2018-01-16,Business,Male,France,Dubai,08/05/1970,,,,
19644,2018-01-16,Premium_Economy,Female,U.A.E.,Al-Ain,25/10/1975,,,,
19645,2018-01-16,Business,Male,Canada,Dubai,10/01/1988,2018-01-16,Business,8000.0,410.0
19646,2018-01-16,Premium_Economy,Male,Pakistan,Dubai,04/10/1991,,,,
19647,2018-01-16,Premium_Economy,Male,U.A.E.,Dubai,19/03/1978,,,,
19648,2018-01-16,Business,Male,India,Umm Al Quwain,26/11/1980,,,,
19649,2018-01-16,Economy,Male,Sri Lanka,Dubai,08/08/1970,2018-01-16,Premium_Economy,5000.0,710.0
19650,2018-01-16,Business,Male,U.A.E.,Abu Dhabi,05/08/1980,,,,
19651,2018-01-16,Business,Female,U.A.E.,Abu Dhabi,22/10/1977,2018-01-16,Economy,4000.0,560.0
19652,2018-01-16,Premium_Economy,Male,Syria,Sharjah,11/02/1996,,,,
19653,2018-01-16,Premium_Economy,Male,Sudan,Al-Ain,24/09/1985,,,,
19654,2018-01-16,Premium_Economy,Male,India,Sharjah,17/03/1958,2018-01-16,Premium_Economy,5000.0,770.0
19655,2018-01-16,Economy,Male,Egypt,,12/03/1985,2018-01-16,Premium_Economy,5000.0,230.0
19656,2018-01-16,Business,Male,Yemen,Sharjah,23/01/1984,,,,
19657,2018-01-16,Premium_Economy,Male,India,Dubai,10/08/1970,,,,
19658,2018-01-16,Business,Male,India,Sharjah,17/07/1970,,,,
19659,2018-01-17,Business,Female,U.A.E.,Abu Dhabi,18/09/1987,,,,
19660,2018-01-17,Business,Male,India,Abu Dhabi,04/05/1989,,,,
19661,2018-01-17,Premium_Economy,Male,India,Dubai,19/09/1985,,,,
19662,2018-01-17,Business,Male,South Korea,Dubai,,,,,
19663,2018-01-17,Economy,Male,India,Ras Al Khaimah,06/03/1984,,,,
19664,2018-01-17,Economy,Male,India,Abu Dhabi,17/04/1982,,,,
19665,2018-01-17,Economy,Male,India,Abu Dhabi,,,,,
19666,2018-01-17,Economy,Male,Not Known,Abu Dhabi,,,,,
19667,2018-01-17,Economy,Male,India,Dubai,25/07/1971,,,,
19668,2018-01-17,Business,Male,India,Dubai,03/01/1960,,,,
19669,2018-01-17,Business,Male,Egypt,Ajman,12/07/1976,,,,
19670,2018-01-17,Business,Male,U.A.E.,Abu Dhabi,07/07/1964,,,,
19671,2018-01-17,Economy,Male,India,Sharjah,14/06/1987,,,,
19672,2018-01-17,Business,Male,U.A.E.,Sharjah,18/05/1981,,,,
19673,2018-01-17,Business,Male,Pakistan,Ajman,20/06/1990,2018-01-17,Economy,4000.0,380.0
19674,2018-01-17,Premium_Economy,Male,India,Sharjah,06/03/1948,,,,
19675,2018-01-17,Economy,Male,Sri Lanka,Dubai,25/03/1963,,,,
19676,2018-01-17,Business,Female,USA,Dubai,29/06/1984,,,,
19677,2018-01-17,Premium_Economy,Female,Syria,Dubai,29/12/1980,,,,
19678,2018-01-17,Premium_Economy,Female,U.A.E.,Dubai,16/05/1959,2018-01-17,Economy,4000.0,660.0
19679,2018-01-17,Business,Female,India,Sharjah,16/05/1974,,,,
19680,2018-01-17,Business,Male,India,Dubai,25/05/1982,,,,
19681,2018-01-17,Premium_Economy,Male,Egypt,Ajman,13/02/1983,2018-01-17,Premium_Economy,5000.0,130.0
19682,2018-01-17,Economy,Male,India,Abu Dhabi,,,,,
19683,2018-01-17,Economy,Male,Palestinian,Dubai,08/02/1968,,,,
19684,2018-01-18,Economy,Male,Egypt,Dubai,07/08/1984,,,,
19685,2018-01-18,Business,Female,U.A.E.,Ras Al Khaimah,25/08/1977,,,,
19686,2018-01-18,Business,Male,U.A.E.,Abu Dhabi,23/01/1973,2018-01-18,Economy,4000.0,700.0
19687,2018-01-18,Economy,Male,India,Abu Dhabi,28/03/1990,,,,
19688,2018-01-18,Premium_Economy,Male,U.A.E.,Abu Dhabi,05/03/1980,2018-01-18,Business,8000.0,128.0
19689,2018-01-18,Business,Male,U.A.E.,Ras Al Khaimah,23/10/1986,,,,
19690,2018-01-18,Business,Male,U.A.E.,Abu Dhabi,27/03/1965,,,,
19691,2018-01-18,Business,Female,U.A.E.,Abu Dhabi,08/12/1987,2018-01-18,Business,8000.0,123.0
19692,2018-01-18,Economy,Male,U.A.E.,Abu Dhabi,11/04/1992,,,,
19693,2018-01-18,Business,Male,Pakistan,Umm Al Quwain,06/03/1970,,,,
19694,2018-01-18,Business,Female,U.A.E.,Dubai,11/04/1979,,,,
19695,2018-01-18,Business,Male,India,Dubai,23/03/1984,,,,
19696,2018-01-18,Premium_Economy,Female,U.A.E.,Ajman,05/07/1984,,,,
19697,2018-01-18,Economy,Female,U.A.E.,Ras Al Khaimah,10/02/1984,,,,
19698,2018-01-18,Business,Male,U.A.E.,Sharjah,25/09/1970,,,,
19699,2018-01-18,Business,Male,U.A.E.,Al-Ain,25/03/1979,,,,
19700,2018-01-18,Economy,Male,Iran,Dubai,24/06/1970,2018-01-18,Business,8000.0,145.0
19701,2018-01-18,Economy,Male,Egypt,Dubai,03/07/1986,,,,
19702,2018-01-18,Economy,Male,Egypt,Dubai,23/02/1988,2018-01-18,Economy,4000.0,220.0
19703,2018-01-18,Economy,Male,Pakistan,Abu Dhabi,26/03/1991,,,,
19704,2018-01-18,Premium_Economy,Female,Philippines,Dubai,30/09/1965,2018-01-18,Economy,4000.0,730.0
19705,2018-01-19,Business,Male,U.A.E.,Dubai,13/05/1974,,,,
19706,2018-01-19,Premium_Economy,Male,India,Abu Dhabi,10/06/1988,,,,
19707,2018-01-19,Premium_Economy,Male,United Kingdom,Dubai,22/12/1957,,,,
19708,2018-01-19,Business,Male,U.A.E.,Dubai,16/12/1987,,,,
19709,2018-01-20,Economy,Male,Sudan,Fujairah,29/06/1969,,,,
19710,2018-01-20,Business,Male,U.A.E.,Abu Dhabi,30/05/1977,2018-01-19,Business,8000.0,101.0
19711,2018-01-20,Economy,Male,Syria,Abu Dhabi,15/03/1952,,,,
19712,2018-01-20,Premium_Economy,Male,Togo,Dubai,19/04/1989,,,,
19713,2018-01-20,Economy,Male,Sudan,Umm Al Quwain,03/09/1969,,,,
19714,2018-01-20,Business,Male,U.A.E.,Abu Dhabi,14/07/1989,,,,
19715,2018-01-20,Economy,Male,India,Dubai,10/09/1989,,,,
19716,2018-01-20,Economy,Female,Syria,Abu Dhabi,01/03/1992,,,,
19717,2018-01-20,Business,Male,Jordan,Sharjah,06/03/1978,,,,
19718,2018-01-20,Economy,Male,India,Abu Dhabi,08/04/1989,2018-01-20,Economy,4000.0,900.0
19719,2018-01-20,Economy,Male,Egypt,Sharjah,15/02/1983,,,,
19720,2018-01-20,Business,Male,Not Known,Abu Dhabi,,,,,
19721,2018-01-20,Economy,Female,Egypt,Sharjah,07/08/1986,2018-01-20,Economy,4000.0,490.0
19722,2018-01-20,Economy,Male,India,Dubai,17/02/1981,,,,
19723,2018-01-20,Economy,Male,Not Known,Dubai,25/06/1964,2018-01-20,Economy,4000.0,170.0
19724,2018-01-20,Economy,Female,Pakistan,Abu Dhabi,08/05/1982,2018-01-20,Economy,4000.0,100.0
19725,2018-01-20,Economy,Male,Egypt,Dubai,18/03/1983,,,,
19726,2018-01-20,Economy,Male,India,Ajman,17/03/1966,,,,
19727,2018-01-20,Premium_Economy,Female,Australia,Sharjah,04/10/1977,2018-01-20,Economy,4000.0,710.0
19728,2018-01-20,Business,Male,U.A.E.,Abu Dhabi,19/01/1973,2018-01-20,Economy,4000.0,290.0
19729,2018-01-20,Premium_Economy,Male,India,Abu Dhabi,10/04/1981,2018-01-20,Premium_Economy,5000.0,690.0
19730,2018-01-20,Business,Male,Egypt,Dubai,26/07/1989,,,,
19731,2018-01-20,Business,Male,U.A.E.,Sharjah,06/10/1993,,,,
19732,2018-01-20,Economy,Male,United Kingdom,Dubai,,,,,
19733,2018-01-20,Premium_Economy,Male,Togo,Dubai,16/06/1989,,,,
19734,2018-01-20,Economy,Male,Not Known,Dubai,,,,,
19735,2018-01-20,Premium_Economy,Male,France,Dubai,15/08/1987,,,,
19736,2018-01-20,Business,Male,Pakistan,Dubai,20/01/1985,,,,
19737,2018-01-20,Business,Female,Lebanon,Dubai,28/03/1986,,,,
19738,2018-01-20,Economy,Male,U.A.E.,,06/10/1980,,,,
19739,2018-01-20,Business,Male,India,Dubai,21/06/1965,,,,
19740,2018-01-20,Business,Male,India,Dubai,,,,,
19741,2018-01-20,Economy,Male,India,Dubai,08/09/1968,,,,
19742,2018-01-20,Business,Female,U.A.E.,Abu Dhabi,02/08/1983,,,,
19743,2018-01-20,Premium_Economy,Female,Iraq,Dubai,30/03/1970,2018-01-20,Business,8000.0,900.0
19744,2018-01-20,Premium_Economy,Male,Egypt,Umm Al Quwain,23/03/1958,,,,
19745,2018-01-20,Premium_Economy,Male,Pakistan,Ajman,11/03/1977,,,,
19746,2018-01-20,Economy,Male,Pakistan,Dubai,20/01/1989,,,,
19747,2018-01-20,Economy,Male,Pakistan,Dubai,07/11/1979,,,,
19748,2018-01-20,Premium_Economy,Male,U.A.E.,Ajman,04/08/1964,,,,
19749,2018-01-20,Business,Female,Egypt,Abu Dhabi,,,,,
19750,2018-01-20,Premium_Economy,Male,Pakistan,Abu Dhabi,26/05/1984,,,,
19751,2018-01-20,Business,Male,U.A.E.,Al-Ain,31/05/1982,2018-01-20,Premium_Economy,5000.0,130.0
19752,2018-01-20,Business,Male,Jordan,Dubai,07/09/1984,,,,
19753,2018-01-20,Premium_Economy,Female,U.A.E.,Abu Dhabi,17/11/1979,,,,
19754,2018-01-20,Economy,Male,Jordan,Dubai,02/10/1966,,,,
19755,2018-01-20,Economy,Male,India,Dubai,09/11/1989,,,,
19756,2018-01-20,Premium_Economy,Male,U.A.E.,Dubai,12/06/1972,,,,
19757,2018-01-21,Economy,Male,Sri Lanka,Sharjah,30/10/1984,,,,
19758,2018-01-21,Premium_Economy,Female,U.A.E.,Ras Al Khaimah,06/01/1969,2018-01-20,Premium_Economy,5000.0,760.0
19759,2018-01-21,Business,Male,USA,Abu Dhabi,04/08/1958,,,,
19760,2018-01-21,Economy,Female,Lebanon,Abu Dhabi,21/11/1977,2018-01-21,Premium_Economy,5000.0,990.0
19761,2018-01-21,Business,Male,India,Dubai,20/05/1989,,,,
19762,2018-01-21,Business,Female,U.A.E.,Abu Dhabi,08/10/1983,,,,
19763,2018-01-21,Economy,Male,India,Abu Dhabi,19/08/1982,,,,
19764,2018-01-21,Economy,Female,U.A.E.,Abu Dhabi,02/01/1980,,,,
19765,2018-01-21,Economy,Male,Not Known,Sharjah,,,,,
19766,2018-01-21,Economy,Female,U.A.E.,Dubai,28/11/1970,,,,
19767,2018-01-21,Premium_Economy,Female,Palestinian,Abu Dhabi,22/12/1981,,,,
19768,2018-01-21,Business,Male,U.A.E.,Abu Dhabi,18/02/1976,,,,
19769,2018-01-21,Premium_Economy,Male,Iran,Dubai,28/09/1979,,,,
19770,2018-01-22,Premium_Economy,Male,U.A.E.,Abu Dhabi,08/05/1976,,,,
19771,2018-01-22,Economy,Male,India,Dubai,26/01/1980,2018-01-22,Premium_Economy,5000.0,700.0
19772,2018-01-22,Economy,Male,Sudan,Abu Dhabi,03/04/1978,2018-01-22,Economy,4000.0,610.0
19773,2018-01-22,Business,Male,U.A.E.,Fujairah,26/02/1986,,,,
19774,2018-01-22,Business,Male,U.A.E.,Abu Dhabi,,,,,
19775,2018-01-22,Business,Female,U.A.E.,Sharjah,31/10/1966,,,,
19776,2018-01-22,Economy,Male,India,Dubai,,,,,
19777,2018-01-22,Economy,Male,Jordan,Ajman,14/05/1992,,,,
19778,2018-01-22,Economy,Male,India,Ajman,03/01/1994,,,,
19779,2018-01-22,Economy,Male,Pakistan,Abu Dhabi,25/07/1986,,,,
19780,2018-01-22,Business,Male,U.A.E.,Ras Al Khaimah,29/10/1991,,,,
19781,2018-01-22,Business,Female,India,Ajman,23/02/1972,,,,
19782,2018-01-22,Business,Male,Pakistan,Umm Al Quwain,20/11/1973,2018-01-22,Business,8000.0,111.0
19783,2018-01-22,Business,Male,U.A.E.,Abu Dhabi,,2018-01-22,Business,8000.0,132.0
19784,2018-01-22,Economy,Male,India,Dubai,23/05/1990,,,,
19785,2018-01-22,Business,Female,U.A.E.,Dubai,28/05/1981,,,,
19786,2018-01-22,Business,Male,India,Dubai,09/07/1988,,,,
19787,2018-01-22,Economy,Male,India,Abu Dhabi,03/11/1983,,,,
19788,2018-01-22,Business,Male,India,Dubai,,,,,
19789,2018-01-22,Business,Female,U.A.E.,Fujairah,03/02/1984,,,,
19790,2018-01-22,Economy,Male,U.A.E.,Abu Dhabi,18/09/1959,,,,
19791,2018-01-22,Economy,Male,Comoro,Dubai,04/02/1996,,,,
19792,2018-01-22,Premium_Economy,Female,U.A.E.,Sharjah,09/02/1991,,,,
19793,2018-01-22,Economy,Male,Turkey,Dubai,20/06/1978,2018-01-22,Premium_Economy,5000.0,260.0
19794,2018-01-22,Business,Male,U.A.E.,Dubai,18/01/1964,2018-01-22,Economy,4000.0,710.0
19795,2018-01-22,Economy,Male,India,Dubai,06/10/1988,,,,
19796,2018-01-22,Business,Female,Yemen,Ajman,01/04/1986,2018-01-22,Economy,4000.0,610.0
19797,2018-01-22,Economy,Male,U.A.E.,Fujairah,20/10/1988,,,,
19798,2018-01-22,Economy,Male,U.A.E.,Abu Dhabi,05/07/1978,2018-01-22,Economy,4000.0,710.0
19799,2018-01-23,Economy,Male,U.A.E.,Sharjah,19/03/1986,,,,
19800,2018-01-23,Economy,Female,Comoro,Abu Dhabi,20/11/1987,2018-01-23,Economy,4000.0,380.0
19801,2018-01-23,Economy,Male,Pakistan,Abu Dhabi,14/11/1989,2018-01-23,Economy,4000.0,660.0
19802,2018-01-23,Premium_Economy,Male,U.A.E.,Sharjah,15/03/1978,,,,
19803,2018-01-23,Economy,Male,Pakistan,Abu Dhabi,,,,,
19804,2018-01-23,Economy,Male,India,Dubai,17/10/1976,,,,
19805,2018-01-23,Premium_Economy,Male,United Kingdom,Abu Dhabi,25/03/1970,2018-01-23,Economy,4000.0,380.0
19806,2018-01-23,Economy,Male,Netherlands,Abu Dhabi,26/08/1950,2018-01-23,Premium_Economy,5000.0,100.0
19807,2018-01-23,Business,Male,Not Known,Dubai,,,,,
19808,2018-01-23,Economy,Male,U.A.E.,Umm Al Quwain,22/05/1996,,,,
19809,2018-01-23,Economy,Male,Egypt,Abu Dhabi,15/04/1990,,,,
19810,2018-01-23,Premium_Economy,Male,Rwandan,Abu Dhabi,16/09/1903,2018-01-23,Economy,4000.0,590.0
19811,2018-01-23,Business,Male,U.A.E.,Dubai,17/07/1968,,,,
19812,2018-01-23,Business,Male,U.A.E.,Dubai,,,,,
19813,2018-01-23,Business,Male,U.A.E.,Abu Dhabi,16/08/1987,,,,
19814,2018-01-23,Premium_Economy,Male,U.A.E.,Dubai,15/05/1984,,,,
19815,2018-01-23,Business,Male,Not Known,Dubai,,,,,
19816,2018-01-23,Economy,Male,Pakistan,Dubai,15/03/1987,,,,
19817,2018-01-23,Business,Male,U.A.E.,Sharjah,02/10/1992,,,,
19818,2018-01-23,Business,Male,Egypt,Dubai,,,,,
19819,2018-01-23,Economy,Female,Philippines,Abu Dhabi,13/09/1985,,,,
19820,2018-01-23,Premium_Economy,Female,Egypt,Ajman,20/05/1991,2018-01-23,Economy,4000.0,720.0
19821,2018-01-23,Economy,Male,U.A.E.,Ajman,14/08/1949,,,,
19822,2018-01-23,Business,Male,U.A.E.,Dubai,21/08/1982,2018-01-23,Economy,4000.0,540.0
19823,2018-01-23,Business,Male,Oman,Abu Dhabi,27/03/1980,2018-01-23,Business,8000.0,630.0
19824,2018-01-23,Business,Female,U.A.E.,Abu Dhabi,14/02/1974,,,,
19825,2018-01-23,Business,Male,U.A.E.,Dubai,,2018-01-23,Business,8000.0,870.0
19826,2018-01-23,Business,Male,U.A.E.,Dubai,01/07/1979,,,,
19827,2018-01-23,Business,Male,U.A.E.,Abu Dhabi,02/05/2000,,,,
19828,2018-01-23,Premium_Economy,Female,U.A.E.,Abu Dhabi,19/05/1996,,,,
19829,2018-01-24,Business,Male,India,Dubai,01/06/1980,,,,
19830,2018-01-24,Business,Male,Yemen,Abu Dhabi,10/02/1982,,,,
19831,2018-01-24,Premium_Economy,Male,U.A.E.,Ras Al Khaimah,18/04/1934,,,,
19832,2018-01-24,Premium_Economy,Male,U.A.E.,Ajman,06/11/1963,2018-01-24,Premium_Economy,5000.0,710.0
19833,2018-01-24,Business,Male,Iran,Dubai,27/12/1968,2018-01-24,Premium_Economy,5000.0,290.0
19834,2018-01-24,Economy,Male,India,Dubai,05/12/1986,2018-01-24,Business,8000.0,520.0
19835,2018-01-24,Premium_Economy,Male,India,Abu Dhabi,27/01/1972,2018-01-24,Economy,4000.0,480.0
19836,2018-01-24,Economy,Male,U.A.E.,Abu Dhabi,14/08/1992,,,,
19837,2018-01-24,Business,Male,U.A.E.,Abu Dhabi,23/06/1986,,,,
19838,2018-01-24,Economy,Male,India,Abu Dhabi,31/08/1976,,,,
19839,2018-01-24,Business,Male,India,Ajman,26/11/1965,,,,
19840,2018-01-24,Economy,Male,India,Ras Al Khaimah,06/01/1991,,,,
19841,2018-01-24,Economy,Male,Egypt,Sharjah,01/08/1983,,,,
19842,2018-01-24,Premium_Economy,Male,Yemen,Dubai,29/10/1964,,,,
19843,2018-01-24,Premium_Economy,Male,Philippines,Dubai,09/05/1981,2018-01-24,Premium_Economy,5000.0,400.0
19844,2018-01-24,Business,Male,United Kingdom,Dubai,,,,,
19845,2018-01-24,Business,Male,India,Dubai,27/04/1966,,,,
19846,2018-01-24,Economy,Male,Egypt,Ras Al Khaimah,10/05/1973,,,,
19847,2018-01-24,Business,Female,Antiguan,Dubai,,,,,
19848,2018-01-24,Business,Male,Bosnia-Herz.,Sharjah,04/07/1961,,,,
19849,2018-01-24,Premium_Economy,Male,India,Umm Al Quwain,29/06/1994,2018-01-24,Business,8000.0,152.0
19850,2018-01-24,Business,Male,India,Dubai,09/06/1981,,,,
19851,2018-01-24,Economy,Male,Jordan,Dubai,19/11/1985,,,,
19852,2018-01-25,Business,Male,U.A.E.,Abu Dhabi,29/09/1977,2018-01-24,Economy,4000.0,720.0
19853,2018-01-25,Economy,Female,U.A.E.,Dubai,22/06/1988,,,,
19854,2018-01-25,Business,Male,U.A.E.,,24/09/1981,,,,
19855,2018-01-25,Business,Male,U.A.E.,Sharjah,29/12/1974,,,,
19856,2018-01-25,Business,Male,Oman,Dubai,12/02/1977,,,,
19857,2018-01-25,Business,Male,U.A.E.,Fujairah,02/11/1977,,,,
19858,2018-01-25,Economy,Male,U.A.E.,Abu Dhabi,19/10/1990,,,,
19859,2018-01-25,Premium_Economy,Male,India,Dubai,24/02/1979,,,,
19860,2018-01-25,Premium_Economy,Male,Palestinian,Sharjah,08/11/1979,,,,
19861,2018-01-25,Premium_Economy,Female,U.A.E.,Ajman,29/08/1970,2018-01-25,Premium_Economy,5000.0,600.0
19862,2018-01-25,Business,Male,India,Dubai,12/07/1974,,,,
19863,2018-01-25,Business,Male,U.A.E.,Abu Dhabi,13/09/1992,,,,
19864,2018-01-25,Business,Male,Pakistan,Sharjah,16/02/1984,,,,
19865,2018-01-25,Economy,Male,Egypt,Ajman,26/09/1983,,,,
19866,2018-01-25,Premium_Economy,Male,Pakistan,Dubai,05/09/1984,,,,
19867,2018-01-25,Business,Male,Not Known,Dubai,22/06/1977,,,,
19868,2018-01-25,Premium_Economy,Male,India,Dubai,,,,,
19869,2018-01-25,Business,Male,India,Dubai,05/05/1970,,,,
19870,2018-01-25,Premium_Economy,Male,U.A.E.,Abu Dhabi,23/11/1955,,,,
19871,2018-01-25,Business,Male,Yemen,Ajman,19/09/1985,2018-01-25,Premium_Economy,5000.0,190.0
19872,2018-01-25,Business,Male,U.A.E.,Ras Al Khaimah,14/08/1999,,,,
19873,2018-01-25,Premium_Economy,Female,Morocco,Abu Dhabi,30/04/1995,,,,
19874,2018-01-25,Economy,Male,Pakistan,Dubai,11/02/1987,,,,
19875,2018-01-25,Economy,Female,Egypt,Dubai,10/10/1973,2018-01-25,Economy,4000.0,700.0
19876,2018-01-25,Business,Male,Ukraine,Dubai,20/07/1964,,,,
19877,2018-01-25,Business,Male,U.A.E.,Ras Al Khaimah,30/10/1976,,,,
19878,2018-01-25,Premium_Economy,Male,India,Abu Dhabi,17/04/1979,,,,
19879,2018-01-26,Premium_Economy,Female,Comoro,Dubai,01/05/1992,,,,
19880,2018-01-26,Economy,Male,Egypt,Dubai,25/12/1990,2018-01-26,Premium_Economy,5000.0,640.0
19881,2018-01-26,Business,Male,India,Dubai,,,,,
